__time,/effort_control/data.0,/joint_states/header/stamp,/joint_states/joint0/position,/joint_states/joint0/velocity,/joint_states/joint1/position,/joint_states/joint1/velocity
1699809384.27279,,1699809384.2722,24.207565058,0,-6.28413281,0
1699809384.27432,,,,,,
1699809384.27446,,1699809384.2742,24.207565058,0,-6.28413281,0
1699809384.2767,,1699809384.27618,24.207565058,0,-6.28413281,0
1699809384.27676,,,,,,
1699809384.27839,,1699809384.27819,24.207565058,0,-6.28413281,0
1699809384.27856,,,,,,
1699809384.28039,,,,,,
1699809384.28062,,1699809384.28021,24.207565058,0,-6.28413281,0
1699809384.28281,,,,,,
1699809384.28282,,1699809384.28219,24.207565058,0,-6.28413281,0
1699809384.28454,,1699809384.28416,24.207565058,0,-6.28413281,0
1699809384.28461,,,,,,
1699809384.2864,,,,,,
1699809384.28674,,1699809384.28617,24.207565058,0,-6.28413281,0
1699809384.28843,,1699809384.28808,24.207565058,0,-6.28413281,0
1699809384.28873,,,,,,
1699809384.29055,,,,,,
1699809384.29068,,1699809384.29017,24.207565058,0,-6.28413281,0
1699809384.29081,,,,,,
1699809384.29237,,1699809384.29216,24.207565058,0,-6.28413281,0
1699809384.2924,,,,,,
1699809384.29429,,,,,,
1699809384.29464,,1699809384.29416,24.207565058,0,-6.28413281,0
1699809384.29633,,1699809384.29616,24.207565058,0,-6.28413281,0
1699809384.29662,,,,,,
1699809384.29833,,,,,,
1699809384.29857,,1699809384.29817,24.207565058,0,-6.28413281,0
1699809384.30086,,,,,,
1699809384.30088,,1699809384.30017,24.207565058,0,-6.28413281,0
1699809384.30257,,1699809384.30219,24.207565058,0,-6.28413281,0
1699809384.30268,,,,,,
1699809384.30433,,1699809384.30419,24.207565058,0,-6.28413281,0
1699809384.3048,,,,,,
1699809384.30664,,,,,,
1699809384.30669,,1699809384.30622,24.207565058,0,-6.28413281,0
1699809384.30851,,,,,,
1699809384.30855,,1699809384.30816,24.207565058,0,-6.28413281,0
1699809384.31085,,1699809384.31023,24.207565058,0,-6.28413281,0
1699809384.3109,,,,,,
1699809384.31268,,1699809384.31223,24.207565058,0,-6.28413281,0
1699809384.31272,,,,,,
1699809384.31442,,1699809384.31408,24.207565058,0,-6.28413281,0
1699809384.31458,,,,,,
1699809384.31649,,,,,,
1699809384.31688,,1699809384.31633,24.207565058,0,-6.28413281,0
1699809384.31833,,,,,,
1699809384.31869,,1699809384.31819,24.207565058,0,-6.28413281,0
1699809384.32052,,1699809384.32017,24.207565058,0,-6.28413281,0
1699809384.3206,,,,,,
1699809384.3224,,,,,,
1699809384.32291,,1699809384.32224,24.207565058,0,-6.28413281,0
1699809384.32475,,1699809384.32416,24.207565058,0,-6.28413281,0
1699809384.32479,,,,,,
1699809384.32659,,1699809384.32618,24.207565058,0,-6.28413281,0
1699809384.32663,,,,,,
1699809384.3283,,1699809384.32816,24.207565058,0,-6.28413281,0
1699809384.32842,,,,,,
1699809384.33056,,1699809384.33024,24.207565058,0,-6.28413281,0
1699809384.33082,,,,,,
1699809384.33265,,,,,,
1699809384.33282,,1699809384.33216,24.207565058,0,-6.28413281,0
1699809384.33446,,1699809384.33422,24.207565058,0,-6.28413281,0
1699809384.33449,,,,,,
1699809384.33631,,,,,,
1699809384.33677,,1699809384.3362,24.207565058,0,-6.28413281,0
1699809384.33849,,1699809384.33821,24.207565058,0,-6.28413281,0
1699809384.33865,,,,,,
1699809384.34049,,,,,,
1699809384.34073,,1699809384.34008,24.207565058,0,-6.28413281,0
1699809384.34224,,,,,,
1699809384.34244,,1699809384.34216,24.207565058,0,-6.28413281,0
1699809384.3426,,,,,,
1699809384.34455,,,,,,
1699809384.34463,,1699809384.34417,24.207565058,0,-6.28413281,0
1699809384.34628,,,,,,
1699809384.34641,,1699809384.34618,24.207565058,0,-6.28413281,0
1699809384.34865,,1699809384.34815,24.207565058,0,-6.28413281,0
1699809384.34869,,,,,,
1699809384.35034,,1699809384.35016,24.207565058,0,-6.28413281,0
1699809384.35048,,,,,,
1699809384.35232,,,,,,
1699809384.35259,,1699809384.35216,24.207565058,0,-6.28413281,0
1699809384.35482,,,,,,
1699809384.35485,,1699809384.35418,24.207565058,0,-6.28413281,0
1699809384.35658,,1699809384.35622,24.207565058,0,-6.28413281,0
1699809384.35667,,,,,,
1699809384.35845,,,,,,
1699809384.35885,,1699809384.35824,24.207565058,0,-6.28413281,0
1699809384.36066,,1699809384.36015,24.207565058,0,-6.28413281,0
1699809384.36075,,,,,,
1699809384.36241,,1699809384.36224,24.207565058,0,-6.28413281,0
1699809384.36258,,,,,,
1699809384.36423,,1699809384.36406,24.207565058,0,-6.28413281,0
1699809384.36434,,,,,,
1699809384.36668,,1699809384.36615,24.207565058,0,-6.28413281,0
1699809384.36675,,,,,,
1699809384.36853,,1699809384.36806,24.207565058,0,-6.28413281,0
1699809384.36866,,,,,,
1699809384.37055,,,,,,
1699809384.37057,,1699809384.37023,24.207565058,0,-6.28413281,0
1699809384.37328,,,,,,
1699809384.37329,,1699809384.37269,24.207565058,0,-6.28413281,0
1699809384.37439,,,,,,
1699809384.37441,,1699809384.37432,24.207565058,0,-6.28413281,0
1699809384.37678,,1699809384.37635,24.207565058,0,-6.28413281,0
1699809384.37693,,,,,,
1699809384.37847,,1699809384.37811,24.207565058,0,-6.28413281,0
1699809384.37868,,,,,,
1699809384.38078,,1699809384.38053,24.207565058,0,-6.28413281,0
1699809384.38118,,,,,,
1699809384.38302,,,,,,
1699809384.38304,,1699809384.38241,24.207565058,0,-6.28413281,0
1699809384.38476,,1699809384.38432,24.207565058,0,-6.28413281,0
1699809384.38481,,,,,,
1699809384.38643,,1699809384.38622,24.207565058,0,-6.28413281,0
1699809384.3866,,,,,,
1699809384.38849,,,,,,
1699809384.38868,,1699809384.38817,24.207565058,0,-6.28413281,0
1699809384.39039,,1699809384.39024,24.207565058,0,-6.28413281,0
1699809384.39087,,,,,,
1699809384.39266,,1699809384.39219,24.207565058,0,-6.28413281,0
1699809384.39271,,,,,,
1699809384.39275,,,,,,
1699809384.39437,,1699809384.39411,24.207565058,0,-6.28413281,0
1699809384.39454,,,,,,
1699809384.39642,,,,,,
1699809384.39662,,1699809384.39618,24.207565058,0,-6.28413281,0
1699809384.39837,,1699809384.39818,24.207565058,0,-6.28413281,0
1699809384.39884,,,,,,
1699809384.40058,,1699809384.40018,24.207565058,0,-6.28413281,0
1699809384.40062,,,,,,
1699809384.4023,,1699809384.40218,24.207565058,0,-6.28413281,0
1699809384.40239,,,,,,
1699809384.4046,,1699809384.40432,24.207565058,0,-6.28413281,0
1699809384.40486,,,,,,
1699809384.40671,,,,,,
1699809384.40684,,1699809384.4062,24.207565058,0,-6.28413281,0
1699809384.40864,,1699809384.40848,24.207565058,0,-6.28413281,0
1699809384.40868,,,,,,
1699809384.41096,,1699809384.41047,24.207565058,0,-6.28413281,0
1699809384.4111,,,,,,
1699809384.41265,,1699809384.41248,24.207565058,0,-6.28413281,0
1699809384.41287,,,,,,
1699809384.4144,,1699809384.41428,24.207565058,0,-6.28413281,0
1699809384.41465,,,,,,
1699809384.41619,,1699809384.41614,24.207565058,0,-6.28413281,0
1699809384.41641,,,,,,
1699809384.4183,,,,,,
1699809384.41863,,1699809384.41815,24.207565058,0,-6.28413281,0
1699809384.42049,,1699809384.42024,24.207565058,0,-6.28413281,0
1699809384.42051,,,,,,
1699809384.42224,,1699809384.42215,24.207565058,0,-6.28413281,0
1699809384.42228,,,,,,
1699809384.42465,,1699809384.42415,24.207565058,0,-6.28413281,0
1699809384.4247,,,,,,
1699809384.4264,,,,,,
1699809384.42665,,1699809384.42615,24.207565058,0,-6.28413281,0
1699809384.42841,,1699809384.42813,24.207565058,0,-6.28413281,0
1699809384.42882,,,,,,
1699809384.43065,,,,,,
1699809384.43079,,1699809384.43015,24.207565058,0,-6.28413281,0
1699809384.43237,,1699809384.43206,24.207565058,0,-6.28413281,0
1699809384.43271,,,,,,
1699809384.43416,,1699809384.43406,24.207565058,0,-6.28413281,0
1699809384.43453,,,,,,
1699809384.43635,,,,,,
1699809384.43652,,1699809384.43615,24.207565058,0,-6.28413281,0
1699809384.43826,,1699809384.43815,24.207565058,0,-6.28413281,0
1699809384.43879,,,,,,
1699809384.44061,,,,,,
1699809384.44063,,1699809384.44015,24.207565058,0,-6.28413281,0
1699809384.44241,,,,,,
1699809384.44272,,1699809384.4423,24.207565058,0,-6.28413281,0
1699809384.44275,,,,,,
1699809384.44454,,1699809384.44415,24.207565058,0,-6.28413281,0
1699809384.44484,,,,,,
1699809384.44634,,1699809384.44614,24.207565058,0,-6.28413281,0
1699809384.44666,,,,,,
1699809384.44822,,1699809384.44806,24.207565058,0,-6.28413281,0
1699809384.4485,,,,,,
1699809384.4503,,,,,,
1699809384.45063,,1699809384.45006,24.207565058,0,-6.28413281,0
1699809384.45241,,1699809384.45223,24.207565058,0,-6.28413281,0
1699809384.45275,,,,,,
1699809384.45455,,,,,,
1699809384.45482,,1699809384.45419,24.207565058,0,-6.28413281,0
1699809384.45636,,,,,,
1699809384.45661,,1699809384.45606,24.207565058,0,-6.28413281,0
1699809384.45824,,,,,,
1699809384.45834,,1699809384.45814,24.207565058,0,-6.28413281,0
1699809384.46059,,,,,,
1699809384.46064,,1699809384.4602,24.207565058,0,-6.28413281,0
1699809384.46229,,,,,,
1699809384.46236,,1699809384.46219,24.207565058,0,-6.28413281,0
1699809384.46474,,,,,,
1699809384.46476,,1699809384.4644,24.207565058,0,-6.28413281,0
1699809384.46664,,,,,,
1699809384.46666,,1699809384.46627,24.207565058,0,-6.28413281,0
1699809384.46844,,,,,,
1699809384.46846,,1699809384.4681,24.207565058,0,-6.28413281,0
1699809384.47038,,,,,,
1699809384.47039,,1699809384.47021,24.207565058,0,-6.28413281,0
1699809384.47279,,1699809384.47219,24.207565058,0,-6.28413281,0
1699809384.47282,,,,,,
1699809384.47462,,1699809384.47408,24.207565058,0,-6.28413281,0
1699809384.47472,,,,,,
1699809384.4765,,,,,,
1699809384.47652,,1699809384.47616,24.207565058,0,-6.28413281,0
1699809384.47818,,1699809384.47808,24.207565058,0,-6.28413281,0
1699809384.47833,,,,,,
1699809384.48049,,1699809384.48014,24.207565058,0,-6.28413281,0
1699809384.48073,,,,,,
1699809384.48254,,,,,,
1699809384.48274,,1699809384.48215,24.207565058,0,-6.28413281,0
1699809384.48438,,,,,,
1699809384.4844,,1699809384.48406,24.207565058,0,-6.28413281,0
1699809384.48676,,1699809384.48615,24.207565058,0,-6.28413281,0
1699809384.48679,,,,,,
1699809384.48859,,1699809384.48814,24.207565058,0,-6.28413281,0
1699809384.48861,,,,,,
1699809384.49039,,1699809384.49006,24.207565058,0,-6.28413281,0
1699809384.49042,,,,,,
1699809384.49276,,,,,,
1699809384.49278,,1699809384.49215,24.207565058,0,-6.28413281,0
1699809384.49457,,1699809384.49406,24.207565058,0,-6.28413281,0
1699809384.49462,,,,,,
1699809384.49465,,,,,,
1699809384.4964,,,,,,
1699809384.49642,,1699809384.49615,24.207565058,0,-6.28413281,0
1699809384.49831,,,,,,
1699809384.49886,,1699809384.49814,24.207565058,0,-6.28413281,0
1699809384.50064,,1699809384.50034,24.207565058,0,-6.28413281,0
1699809384.50073,,,,,,
1699809384.5024,,1699809384.50206,24.207565058,0,-6.28413281,0
1699809384.50253,,,,,,
1699809384.50437,,,,,,
1699809384.50486,,1699809384.50416,24.207565058,0,-6.28413281,0
1699809384.50668,,1699809384.50611,24.207565058,0,-6.28413281,0
1699809384.50686,,,,,,
1699809384.50853,,1699809384.50828,24.207565058,0,-6.28413281,0
1699809384.50857,,,,,,
1699809384.51029,,1699809384.51014,24.207565058,0,-6.28413281,0
1699809384.51032,,,,,,
1699809384.51266,,1699809384.51217,24.207565058,0,-6.28413281,0
1699809384.51276,,,,,,
1699809384.51439,,1699809384.51412,24.207565058,0,-6.28413281,0
1699809384.51444,,,,,,
1699809384.51622,,1699809384.51614,24.207565058,0,-6.28413281,0
1699809384.51626,,,,,,
1699809384.5187,,1699809384.51816,24.207565058,0,-6.28413281,0
1699809384.51873,,,,,,
1699809384.5206,,,,,,
1699809384.52062,,1699809384.52018,24.207565058,0,-6.28413281,0
1699809384.52242,,,,,,
1699809384.52292,,1699809384.52224,24.207565058,0,-6.28413281,0
1699809384.52469,,,,,,
1699809384.52472,,1699809384.52417,24.207565058,0,-6.28413281,0
1699809384.52757,,,,,,
1699809384.52759,,1699809384.52688,24.207565058,0,-6.28413281,0
1699809384.52879,,,,,,
1699809384.5288,,1699809384.52865,24.207565058,0,-6.28413281,0
1699809384.53065,,,,,,
1699809384.53067,,1699809384.53049,24.207565058,0,-6.28413281,0
1699809384.53312,,,,,,
1699809384.53314,,1699809384.53243,24.207565058,0,-6.28413281,0
1699809384.53497,,,,,,
1699809384.53499,,1699809384.53447,24.207565058,0,-6.28413281,0
1699809384.5368,,,,,,
1699809384.53682,,1699809384.53628,24.207565058,0,-6.28413281,0
1699809384.5386,,,,,,
1699809384.53865,,1699809384.53831,24.207565058,0,-6.28413281,0
1699809384.54122,,,,,,
1699809384.54124,,1699809384.54103,24.207565058,0,-6.28413281,0
1699809384.54294,,,,,,
1699809384.54296,,1699809384.54281,24.207565058,0,-6.28413281,0
1699809384.54538,,1699809384.54478,24.207565058,0,-6.28413281,0
1699809384.54543,,,,,,
1699809384.54546,,,,,,
1699809384.5472,,1699809384.54659,24.207565058,0,-6.28413281,0
1699809384.54733,,,,,,
1699809384.54856,,,,,,
1699809384.54905,,1699809384.54831,24.207565058,0,-6.28413281,0
1699809384.5503,,,,,,
1699809384.55032,,1699809384.55011,24.207565058,0,-6.28413281,0
1699809384.55278,,,,,,
1699809384.55281,,1699809384.55214,24.207565058,0,-6.28413281,0
1699809384.55456,,,,,,
1699809384.5546,,1699809384.55415,24.207565058,0,-6.28413281,0
1699809384.55679,,,,,,
1699809384.55682,,1699809384.55618,24.207565058,0,-6.28413281,0
1699809384.55852,,,,,,
1699809384.55855,,1699809384.55816,24.207565058,0,-6.28413281,0
1699809384.56027,,1699809384.56006,24.207565058,0,-6.28413281,0
1699809384.56039,,,,,,
1699809384.5627,,1699809384.56219,24.207565058,0,-6.28413281,0
1699809384.56283,,,,,,
1699809384.56453,,1699809384.56415,24.207565058,0,-6.28413281,0
1699809384.56469,,,,,,
1699809384.56704,,1699809384.56649,24.207565058,0,-6.28413281,0
1699809384.56718,,,,,,
1699809384.56891,,1699809384.56831,24.207565058,0,-6.28413281,0
1699809384.56906,,,,,,
1699809384.57074,,1699809384.57025,24.207565058,0,-6.28413281,0
1699809384.57087,,,,,,
1699809384.57256,,1699809384.57227,24.207565058,0,-6.28413281,0
1699809384.57269,,,,,,
1699809384.5753,,,,,,
1699809384.57532,,1699809384.57457,24.207565058,0,-6.28413281,0
1699809384.57706,,1699809384.57656,24.207565058,0,-6.28413281,0
1699809384.57709,,,,,,
1699809384.57938,,1699809384.57889,24.207565058,0,-6.28413281,0
1699809384.57951,,,,,,
1699809384.58126,,1699809384.58066,24.207565058,0,-6.28413281,0
1699809384.58138,,,,,,
1699809384.5826,,,,,,
1699809384.58304,,1699809384.58242,24.207565058,0,-6.28413281,0
1699809384.58492,,,,,,
1699809384.58494,,1699809384.58429,24.207565058,0,-6.28413281,0
1699809384.58669,,1699809384.58617,24.207565058,0,-6.28413281,0
1699809384.58673,,,,,,
1699809384.5886,,,,,,
1699809384.58862,,1699809384.58831,24.207565058,0,-6.28413281,0
1699809384.59043,,,,,,
1699809384.59044,,1699809384.59011,24.207565058,0,-6.28413281,0
1699809384.59283,,1699809384.59215,24.207565058,0,-6.28413281,0
1699809384.59288,,,,,,
1699809384.59456,,,,,,
1699809384.59458,,1699809384.59416,24.207565058,0,-6.28413281,0
1699809384.59623,,,,,,
1699809384.59641,,1699809384.59606,24.207565058,0,-6.28413281,0
1699809384.59658,,,,,,
1699809384.5983,,1699809384.59814,24.207565058,0,-6.28413281,0
1699809384.59858,,,,,,
1699809384.6004,,,,,,
1699809384.60072,,1699809384.60014,24.207565058,0,-6.28413281,0
1699809384.60254,,1699809384.60222,24.207565058,0,-6.28413281,0
1699809384.60285,,,,,,
1699809384.60432,,1699809384.60406,24.207565058,0,-6.28413281,0
1699809384.60468,,,,,,
1699809384.60652,,,,,,
1699809384.60675,,1699809384.60615,24.207565058,0,-6.28413281,0
1699809384.60833,,,,,,
1699809384.60855,,1699809384.60806,24.207565058,0,-6.28413281,0
1699809384.61029,,1699809384.61013,24.207565058,0,-6.28413281,0
1699809384.61075,,,,,,
1699809384.61246,,,,,,
1699809384.61254,,1699809384.61203,24.207565058,0,-6.28413281,0
1699809384.61494,,,,,,
1699809384.61496,,1699809384.6145,24.207565058,0,-6.28413281,0
1699809384.61678,,1699809384.61642,24.207565058,0,-6.28413281,0
1699809384.61683,,,,,,
1699809384.61857,,1699809384.61817,24.207565058,0,-6.28413281,0
1699809384.6187,,,,,,
1699809384.62035,,1699809384.6202,24.207565058,0,-6.28413281,0
1699809384.62049,,,,,,
1699809384.62228,,,,,,
1699809384.62281,,1699809384.62214,24.207565058,0,-6.28413281,0
1699809384.6246,,1699809384.62414,24.207565058,0,-6.28413281,0
1699809384.62472,,,,,,
1699809384.62646,,1699809384.62624,24.207565058,0,-6.28413281,0
1699809384.62656,,,,,,
1699809384.62819,,1699809384.62806,24.207565058,0,-6.28413281,0
1699809384.62831,,,,,,
1699809384.63061,,1699809384.63006,24.207565058,0,-6.28413281,0
1699809384.63074,,,,,,
1699809384.63239,,,,,,
1699809384.63271,,1699809384.63215,24.207565058,0,-6.28413281,0
1699809384.63452,,1699809384.63414,24.207565058,0,-6.28413281,0
1699809384.63484,,,,,,
1699809384.63631,,1699809384.63615,24.207565058,0,-6.28413281,0
1699809384.63653,,,,,,
1699809384.63815,,1699809384.63805,24.207565058,0,-6.28413281,0
1699809384.63826,,,,,,
1699809384.6406,,1699809384.64015,24.207565058,0,-6.28413281,0
1699809384.64065,,,,,,
1699809384.64226,,1699809384.64206,24.207565058,0,-6.28413281,0
1699809384.64241,,,,,,
1699809384.64426,,,,,,
1699809384.64469,,1699809384.64414,24.207565058,0,-6.28413281,0
1699809384.64663,,1699809384.64615,24.207565058,0,-6.28413281,0
1699809384.64668,,,,,,
1699809384.64675,,,,,,
1699809384.64836,,,,,,
1699809384.64872,,1699809384.64814,24.207565058,0,-6.28413281,0
1699809384.65054,,1699809384.65015,24.207565058,0,-6.28413281,0
1699809384.65081,,,,,,
1699809384.65237,,1699809384.65215,24.207565058,0,-6.28413281,0
1699809384.65264,,,,,,
1699809384.65421,,1699809384.65406,24.207565058,0,-6.28413281,0
1699809384.65444,,,,,,
1699809384.65662,,1699809384.65615,24.207565058,0,-6.28413281,0
1699809384.65683,,,,,,
1699809384.65843,,1699809384.65815,24.207565058,0,-6.28413281,0
1699809384.65868,,,,,,
1699809384.6605,,,,,,
1699809384.66081,,1699809384.66014,24.207565058,0,-6.28413281,0
1699809384.66232,,,,,,
1699809384.66263,,1699809384.66215,24.207565058,0,-6.28413281,0
1699809384.66449,,1699809384.66415,24.207565058,0,-6.28413281,0
1699809384.66472,,,,,,
1699809384.6663,,1699809384.66615,24.207565058,0,-6.28413281,0
1699809384.66649,,,,,,
1699809384.66873,,1699809384.66831,24.207565058,0,-6.28413281,0
1699809384.66891,,,,,,
1699809384.67057,,1699809384.67009,24.207565058,0,-6.28413281,0
1699809384.67071,,,,,,
1699809384.67239,,1699809384.67212,24.207565058,0,-6.28413281,0
1699809384.67244,,,,,,
1699809384.67479,,,,,,
1699809384.67483,,1699809384.67414,24.207565058,0,-6.28413281,0
1699809384.6766,,,,,,
1699809384.67662,,1699809384.67606,24.207565058,0,-6.28413281,0
1699809384.67836,,,,,,
1699809384.67844,,1699809384.67814,24.207565058,0,-6.28413281,0
1699809384.68031,,1699809384.68017,24.207565058,0,-6.28413281,0
1699809384.68068,,,,,,
1699809384.68325,,,,,,
1699809384.68347,,1699809384.68272,24.207565058,0,-6.28413281,0
1699809384.68496,,,,,,
1699809384.68529,,1699809384.68456,24.207565058,0,-6.28413281,0
1699809384.68669,,,,,,
1699809384.6871,,1699809384.68646,24.207565058,0,-6.28413281,0
1699809384.68888,,,,,,
1699809384.6889,,1699809384.68831,24.207565058,0,-6.28413281,0
1699809384.69067,,,,,,
1699809384.69071,,1699809384.69018,24.207565058,0,-6.28413281,0
1699809384.6924,,,,,,
1699809384.69254,,1699809384.69215,24.207565058,0,-6.28413281,0
1699809384.69428,,1699809384.69414,24.207565058,0,-6.28413281,0
1699809384.6947,,,,,,
1699809384.69708,,1699809384.69664,24.207565058,0,-6.28413281,0
1699809384.69722,,,,,,
1699809384.69724,,,,,,
1699809384.69894,,,,,,
1699809384.69895,,1699809384.69867,24.207565058,0,-6.28413281,0
1699809384.70073,,,,,,
1699809384.70074,,1699809384.70031,24.207565058,0,-6.28413281,0
1699809384.70243,,,,,,
1699809384.70257,,1699809384.70214,24.207565058,0,-6.28413281,0
1699809384.70444,,1699809384.70419,24.207565058,0,-6.28413281,0
1699809384.70472,,,,,,
1699809384.70657,,,,,,
1699809384.70687,,1699809384.70618,24.207565058,0,-6.28413281,0
1699809384.70837,,,,,,
1699809384.7087,,1699809384.70807,24.207565058,0,-6.28413281,0
1699809384.7105,,1699809384.71027,24.207565058,0,-6.28413281,0
1699809384.71065,,,,,,
1699809384.7124,,,,,,
1699809384.71243,,1699809384.71206,24.207565058,0,-6.28413281,0
1699809384.71468,,,,,,
1699809384.71475,,1699809384.71415,24.207565058,0,-6.28413281,0
1699809384.71653,,,,,,
1699809384.71656,,1699809384.71614,24.207565058,0,-6.28413281,0
1699809384.71828,,1699809384.71817,24.207565058,0,-6.28413281,0
1699809384.7184,,,,,,
1699809384.72071,,1699809384.72015,24.207565058,0,-6.28413281,0
1699809384.72074,,,,,,
1699809384.72272,,,,,,
1699809384.72274,,1699809384.72225,24.207565058,0,-6.28413281,0
1699809384.72451,,1699809384.72431,24.207565058,0,-6.28413281,0
1699809384.72464,,,,,,
1699809384.72645,,,,,,
1699809384.7268,,1699809384.72628,24.207565058,0,-6.28413281,0
